participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.anagram_question1,player.distanceScale_before,player.overlapScale_before,player.anagram_question1_solution,player.anagram_hidden,player.anagram_score,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
26,y4srceuv,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.685169+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,hjvre9w2,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.702725+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,osv7p5w8,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.718924+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,1gllsgaf,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.735319+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,bc4utnuk,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.751658+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
31,82etbkvl,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.773894+00:00,0,1,,,0,31,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
32,ys0lkfna,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.791514+00:00,0,1,,,0,32,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
33,1mx15e7g,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.808900+00:00,0,1,,,0,33,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
34,w9bvkldr,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.825923+00:00,0,1,,,0,34,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
35,es8zoj7o,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.842903+00:00,0,1,,,0,35,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
36,n79fs8v0,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.859096+00:00,0,1,,,0,36,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
37,uj7dqt53,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.878826+00:00,0,1,,,0,37,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
38,n4t1xl6k,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.895559+00:00,0,1,,,0,38,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
39,qwylgzab,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.912366+00:00,0,1,,,0,39,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
40,vxjlf12z,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-13 18:37:33.928699+00:00,0,1,,,0,40,,,,a__d,,,0,1,1,xemkcr4x,,,371DNNCG44A30B7DXTE1FSH68F08TN,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,znn9uzjj,,0,0,27,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,k67ky50l,,,,,,1
2,tbhuq9y5,,0,0,27,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,k67ky50l,,,,,,1
3,xln7xz5t,,0,0,27,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,k67ky50l,,,,,,1
1,twh04kmx,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:29.872559+00:00,0,1,A3FYWUZK52IC2J,3JJVG1YBEC5N3RSOPCLFSYXD4XEB5P,0,1,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,e2es78sx,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:29.924077+00:00,0,1,A6U2C66WQ7QQN,3MD9PLUKKJMNBE1AZQX48X42ML0NZX,0,2,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,3jn1lbcx,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:43.902423+00:00,0,1,ATTNJ2IHS8MH8,3B2X28YI3XNJMVS2UVVKK4BD0SPB65,227,3,,15,7,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,w1lmu35z,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:45.141618+00:00,0,1,ANPTDUX6LOGYY,3B837J3LDP4BP07OX5KDLOC903PSRL,267,4,,113,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,6j2cr1p2,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:48.205284+00:00,0,1,A1O96TUPE2GGW4,3BDCF01OGY2XIOOKRRF6HYRBBWWLY2,35,5,,0,0,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,kmva9kt9,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:52.271409+00:00,0,1,A15ZIPJ6RX3SV1,3TK8OJTYM2T65F8DE8LTRGW1YPVPVV,227,6,,1,0,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,qfs8kcw3,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:23:59.826546+00:00,0,1,A28HQQPBN2MUNR,3WT783CTPCP82C134M8N643NWE0BCX,203,7,,125,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,llg16qjz,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:24:02.070345+00:00,0,1,A3HL65WT1I6OU1,37Z929RLGAGO5FKG1UP8L3DROOMSTY,0,8,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,gv29bgsd,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:24:02.990079+00:00,0,1,A2S1TBAURZVZ2P,39GHHAVOMGZBPRM0ZZFMLUACC6SJ4D,41,9,,9999,9999,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,2dryl8kg,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:24:07.485773+00:00,0,1,AOSFK4SX61DUA,3P4MQ7TPPYKPS79XQMCSVKX5ET0BBQ,37,10,,9999,9999,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,b9gjqug5,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:24:08.147936+00:00,0,1,APQMFEY1KUL6A,31JLPPHS2V2486UTFY28JLZSX06O3G,191,11,,125,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,ojerxt9b,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:24:17.616651+00:00,0,1,A1GRRCH4K8JYBO,3HRMW88U17YKRBAKJV5CPJCGZO7M04,206,12,,123,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,ruvr973f,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:25:01.886798+00:00,0,1,A3UMKMW3DMRYQ0,30MVJZJNHNLCMXSCGUBD22LSYY6J99,0,13,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,a08fqqge,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:25:20.775021+00:00,0,1,A3GPAE7T8D1E2G,3OLQQLKKNTXTHTJTO5RZUGM3PVMJEJ,219,14,,-20,0,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,vhgdursu,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:25:45.890941+00:00,0,1,AAWX7QFQUNM6D,34Z02EIMITLO4604SS6OBX78TW3T0C,237,15,,107,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,4o5sj3s4,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:27:56.916466+00:00,0,1,A1TARNH07A75CG,3KJYX6QCMAJAJ45FJVG9UKAPPQPJVP,0,16,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,49turq6t,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:28:16.842060+00:00,0,1,A3PKJ0CX86ZAWN,3AAPLD8UCDPZF660Q0D9HP6PFD5THE,210,17,,59,54,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,fn0dbx3c,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:30:19.967286+00:00,0,1,A1TYDVHEFPZC86,3Z7VU45IPZPKX7ULU3Z6BQRZJKVZ11,0,18,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,c7fuva19,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:30:58.691782+00:00,0,1,A2LVCS009DMEAT,33FOTY3KENT7PEJB2PFY0SQEA2AC1G,273,19,,121,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,l6mrj6d6,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:02.370113+00:00,0,1,A1LOS1IB7L740Z,3IAEQB9FMFSAV75SZ9ZUDOYQRFUWDY,182,20,,125,100,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,mskhv8eq,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.817177+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,z6iaxkdf,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.836212+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,5ocs8uu2,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.853511+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,jsh5pphe,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.871785+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,ndjsjtjo,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.887716+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,3hr4ao4k,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.906471+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,084z5xcq,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.922019+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,ymutfrhm,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.938099+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,g8wqfcgo,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.954418+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,tfiqtxqz,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.972885+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
31,t3dz57e7,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:49.990028+00:00,0,1,,,0,31,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
32,blqqotod,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.005749+00:00,0,1,,,0,32,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
33,9iib6x30,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.021825+00:00,0,1,,,0,33,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
34,8s825v1g,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.037317+00:00,0,1,,,0,34,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
35,u8lpa551,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.053307+00:00,0,1,,,0,35,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
36,jk6kf297,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.069428+00:00,0,1,,,0,36,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
37,ce7dg6pp,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.088344+00:00,0,1,,,0,37,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
38,urqla3ee,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.104019+00:00,0,1,,,0,38,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
39,tqvjfupo,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.119599+00:00,0,1,,,0,39,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
40,0zpoye68,,0,28,27,conclusion,1,Results,127.0.0.1,2017-09-19 16:31:50.135291+00:00,0,1,,,0,40,,,,a__d,,,0,1,1,btkq36sn,,,3BPP3MA3TCSWQZ9Z1NYALB3BPEDEL8,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,5kyqoy2v,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:20.459535+00:00,0,1,A1DINOR5IK1YC4,32Z9ZLUT1MSJ2E1SUJRANF02G5RHOJ,325,1,a__d,-8,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,j9ctq8x7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:28.588242+00:00,0,1,A34V8AADMF1YGA,39ZSFO5CA94A6PGFE564YY86BJJJU3,247,2,a__d,-50,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,pf2h6zim,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:28.649670+00:00,0,1,A2RK260P2QPKV4,3VFJCI1K4078ZVYX25QWWAT6CSYRG3,267,3,a__d,74,72,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,pwhpjqx4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:29.005589+00:00,0,1,A15RNM75ICEC05,34S6N1K2ZWRBWTYVHRBIVYW8L0MHL2,301,4,a__d,125,100,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,5wm2jug0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:30.138175+00:00,0,1,AQKC3ZYVAL1OJ,37Z929RLGAGO5FKG1UP8L3DROOPTS2,249,5,a__d,-50,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,0y6tv24v,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:44.198966+00:00,0,1,A17620ICHID4N9,3OB0CAO74IXVWS5U0608P6Y4UFQYHB,0,6,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,swa6eoga,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:09:44.738191+00:00,0,1,A3MC5OA9RXOOFH,3EJJQNKU9SDMZRT8MB8EHA57RSBHRS,298,7,a__d,-50,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,aikh8wuj,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:10:08.608312+00:00,0,1,A18P2TPQ8EEODH,3A0EX8ZRN9WL5F280EQC3VV6Z2LBY8,29,8,,125,100,a__d,0,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,4t2r3qfp,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:10:12.057982+00:00,0,1,A3T2K9HH8641VD,3SKRO2GZ72ZP8CVZU2WWOB3MFBLK13,272,9,a__d,-18,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,tt8gq2g7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:10:23.519763+00:00,0,1,A1ROQLNF06YHZX,34T446B1C1M7IPYT66BYMN745A6C0F,261,10,a__d,75,74,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,zc8myf1c,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:10:45.664618+00:00,0,1,A2B6PP2KXD19N6,32SCWG5HIICLQPTCD0DLFOG2HW7P67,221,11,a__d,-100,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,5un7axyh,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:11:19.577051+00:00,0,1,A3J84UA7THFJGI,3DR23U6WE6MNVWFY0Z53WM9CNXGETM,264,12,a__d,35,26,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,l21uvush,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:11:33.777581+00:00,0,1,A24DSECWUBZC0Z,3X31TUMD7YU0SIDHF28X3BG14BR1LO,295,13,a__d,13,6,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,vd9dlpoq,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:12:10.478664+00:00,0,1,A2G5GGLXD2KSZS,3BXQMRHWK0607XM0H2JWEQ0NFDEUMI,22,14,,125,100,a__d,0,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,7zfbth6p,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:12:23.872623+00:00,0,1,A1CIMVT5OFGCWA,3L2IS5HSFBQ6PF70T3YWR5PNK3OUNI,32,15,a__d,-85,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,b8cb3di9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:12:36.001070+00:00,0,1,A2HHK2B1GUH9GX,3C2NJ6JBKBPX53YYAJOQLMUV1C4N2S,262,16,a__d,1,0,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,bgmxlkvt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:13:12.495961+00:00,0,1,A1QVFB9FHEP6LR,3ZAZR5XV02Q4KA4JA0OQSMAQNHPZCU,211,17,a__d,32,22,a__d,5,1,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,w5f8nyx2,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:14:59.359272+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,0jmgw3yj,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:14:59.377892+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,9cjv5ypl,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:14:59.393947+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,irrydpke,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:14:59.409926+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,1c1v8a5n,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-19 17:14:59.426186+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,eu7tcyrg,,,3QO7EE372OV9ATDSJ14G1PWKWNOBQV,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
